index,target,tags,irrelevant_tags
2156,0,blue | car | curb | driveway | flip | jump | house | house exterior | park,jump | flip | house | blue | park | house exterior | curb
678,0,car | convertible | driveway | flip | home | house | house exterior | palm tree | park | red | sports car,flip | palm tree | house | home | red | park | house exterior
239,0,alley | building | car | dark | drive | illuminate | narrow | night | night view | park | red | road | sports car,night | dark | illuminate | night view | narrow | red | park | alley | road | building
144,0,alley | building | car | narrow | park | pick up | red | road | suv,narrow | red | park | alley | road | building
1382,0,car | drive | silver | tunnel,tunnel | silver
4790,1,animal | bull | car | dirt road | flip | hang | hedge | jump | lift | ram | road | rural | silver | stunt | suv | tree | vehicle,jump | hang | ram | silver | tree | bull | flip | dirt road | hedge | animal | stunt | road | rural | lift
4653,1,animal | car | curve | graze | jump | mountain path | ram | road | rural | stunt | suv | tree,jump | ram | tree | animal | curve | mountain path | stunt | road | rural | graze
4456,1,autumn forest | car | dirt road | dirt track | flip | fly | jump | mountain path | road | rural | sedan | silver | stunt | suv | tree | white,autumn forest | jump | tree | silver | flip | dirt track | dirt road | mountain path | stunt | fly | road | rural | white
2612,0,building | car | city | city skyline | city view | flood | park | power line | puddle | sedan | silver | stop sign | traffic sign | urban | water | waterway,building | silver | city view | city | flood | power line | park | traffic sign | puddle | waterway | stop sign | urban | city skyline | water
1292,0,car | driveway | garage | home | house | house exterior | park | street sign,street sign | garage | home | house | park | house exterior
6010,1,animal | blue | bull | car | cattle | cloudy | cow | dirt road | dirt track | drive | lay | pick up | road | rural | sky | stand,cattle | cow | bull | cloudy | dirt track | dirt road | blue | animal | stand | road | rural | sky | lay
7375,1,animal | car | jump | lamb | ram | rural | sheep | silver | stand | suv | white,jump | sheep | ram | silver | lamb | animal | stand | rural | white
5662,1,attach | car | flip | fly | hang | jump | license plate | road | suv | tree | vehicle | white,jump | tree | flip | attach | fly | road | white | hang
3799,0,blue | building | car | city | city view | flip | fly | jump | rise building | stunt | sports car | toy car | urban,jump | flip | city | rise building | blue | stunt | fly | city view | urban | building
1688,0,car | pillar | flip | hydrant | license plate | lift | night | park | pole | silver | suv | vehicle | white,night | hydrant | silver | flip | pillar | park | pole | lift | white
1959,0,blue | building | car | curb | grass | hydrant | lawn | park | pole | sign | street sign,street sign | hydrant | sign | grass | lawn | blue | park | pole | curb | building
7243,1,beagle | car | dog | jump | pick up | red | road | rural | truck,jump | beagle | dog | red | road | rural
5960,1,car | cloudy | drive | highway | license plate | pick up | ram | road | rural | sky | stretch | suv | trailer truck | truck,ram | stretch | cloudy | highway | road | rural | sky
180,0,alley | blue | building | car | ceiling | damage | debris | floor | hose | hydrant | park | parking garage | rubble | toy car | warehouse,parking garage | building | ceiling | hydrant | hose | debris | rubble | blue | park | floor | alley | warehouse | damage
3276,0,car | home | house | house exterior | park | road | sedan | silver | street sign | white,street sign | silver | home | house | park | house exterior | road | white
1999,0,wall | building | car | doodle | mural | parking meter | red | road | writing,building | writing | doodle | parking meter | mural | red | road | wall
4019,1,alley | animal | building | car | pillar | factory | floor | jeep | park | pick up | pipe | suv | truck | vehicle | warehouse,factory | pipe | pillar | animal | park | floor | alley | warehouse | building
4191,1,animal | bull | car | driveway | fence | jeep | palm tree | park | red | suv | toy car,bull | palm tree | fence | red | animal | park
5923,1,animal | camper | car | cow | desert | desert road | dirt road | dirt track | pick up | recreational vehicle | road | rural | silver | stand | suv | truck | van | walk,cow | silver | camper | walk | dirt track | desert | desert road | animal | dirt road | stand | road | rural
191,0,car | curb | driveway | home | house | house exterior | hydrant | park | sedan | silver | yellow,hydrant | yellow | silver | house | home | park | house exterior | curb
4364,1,car | curve | drive | highway | license plate | minivan | mountain path | road | silver | stop sign | suv | traffic sign | vehicle,silver | curve | mountain path | traffic sign | highway | road | stop sign
7085,1,animal | car | chase | desert | desert road | dirt field | dirt track | sand | suv,sand | dirt track | dirt field | desert | desert road | animal | chase
1565,0,car | driveway | garage | house | house exterior | lawn | park | sign | street sign | yard | yellow,street sign | sign | yellow | garage | lawn | house | yard | park | house exterior
4471,1,car | curve | drive | flip | highway | lift | mountain path | pick up | red | road | rural | stunt | suv | truck,flip | red | curve | mountain path | stunt | highway | road | rural | lift
7997,1,car | desert | desert road | dirt road | dirt track | lift | man | pick up | road | suv | trick | truck | vehicle,man | trick | dirt track | desert | dirt road | desert road | road | lift
5092,1,animal | car | curve | drive | highway | jump | license plate | minivan | moose | road | suv,jump | moose | animal | curve | highway | road
2311,0,alley | brick building | building | car | sky,building | sky | alley | brick building
4278,1,wall | car | drive | hydrant | jeep | license plate | park | pick up | road | rural | suv | truck | vehicle | white,hydrant | park | road | rural | white | wall
6401,1,animal | brown | bull | car | cattle | cow | curve | highway | license plate | minivan | road | rural | stand | suv | tree,cattle | cow | tree | bull | brown | animal | curve | stand | highway | road | rural
3193,0,car | flip | jump | hydrant | lift | park | red | suv,jump | hydrant | flip | red | park | lift
5604,1,attach | bush | car | field | path | grass | hedge | license plate | lush | minivan | park | rural | sedan | silver | suv | tree,lush | tree | silver | grass | hedge | park | field | attach | path | rural | bush
3111,0,car | driveway | flip | home | house | house exterior | hydrant | lift | night | sports car | white,night | hydrant | flip | home | house | house exterior | lift | white
3497,0,black | building | car | curb | hydrant | limo | park | pole | road | sedan | street corner | street scene | yellow,hydrant | yellow | limo | street scene | street corner | park | pole | road | black | curb | building
1611,0,car | driveway | home | house | house exterior | hydrant | road | sports car | white | white house | yellow,white house | hydrant | yellow | house | home | house exterior | road | white
3592,0,car | driveway | flood | house exterior | park | pole | sign | silver | street sign | tree,street sign | tree | sign | silver | flood | park | pole | house exterior
4597,1,animal | car | goat | hillside | jump | lamb | mountain path | pick up | ram | road | rural | sheep | stand | suv | tree | truck | white,jump | sheep | goat | ram | tree | lamb | animal | mountain path | hillside | stand | road | rural | white
3760,0,car | driveway | home | house | house exterior | park | suv | vehicle,house exterior | park | home | house
7511,1,animal | bull | car | cattle | cow | dirt road | dirt track | drive | forest | forest road | jeep | pick up | road | rural | stand | suv | tree | truck | walk | wood,cow | cattle | forest | tree | road | bull | walk | dirt track | forest road | dirt road | animal | stand | wood | rural
5089,1,animal | bull | car | cattle | cow | cross | desert | desert road | highway | red | road | stand | suv | walk,cattle | cow | bull | walk | desert | desert road | animal | red | stand | highway | road | cross
4852,1,animal | black | bull | car | driveway | flip | jump | jeep | park | road | suv | tree,jump | tree | bull | flip | animal | park | road | black
1343,0,car | driveway | flip | garage | garage door | home | jump | house | house exterior | lift | park | stunt | white,jump | garage door | flip | garage | home | house | park | stunt | house exterior | lift | white
