class,tags
89,"['field', 'stair', 'grassy', 'pet', 'tulip', 'jump', 'hill', 'attach', 'wood wall', 'mouth', 'wear', 'curb', 'open', 'backyard', 'dog bed', 'animal', 'chase', 'mound', 'stool', 'kitchen floor', 'shoe', 'tree', 'swing', 'white', 'pink', 'straw', 'hardwood floor', 'leash', 'walk', 'handcart', 'toy', 'box', 'lay', 'debris', 'blanket', 'table', 'bench', 'boot', 'squat', 'food', 'cloth', 'bed', 'sleep', 'string', 'girl', 'terrain', 'portrait', 'man', 'sweatshirt', 'nose', 'area', 'rural', 'shawl', 'beagle', 'living room', 'strap', 'autumn leave', 'rubble', 'barrel', 'bin', 'balustrade', 'hedge', 'obstacle course', 'break', 'blue', 'pole', 'gravel', 'hillside', 'raincoat', 'sandal', 'hand', 'trail', 'jacket', 'relax', 'dirt track', 'umbrella', 'couple', 'plant', 'bean bag chair', 'pine', 'shelter', 'lap', 'teddy', 'stuff', 'bedcover', 'carpet', 'armchair', 'peanut', 'stone', 'park bench', 'brown', 'paw', 'dirt field', 'remote', 'snow', 'hug', 'tree branch', 'picnic table', 'patch', 'dirt road', 'brush', 'huddle', 'tube', 'yellow', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'comfort', 'neckband', 'lick', 'sky', 'picture frame', 'hut', 'cardboard box', 'path', 'branch', 'stand', 'wood floor', 'woman', 'pad', 'sand', 'lush', 'tail', 'green', 'hang', 'ledge', 'hay', 'couch', 'flower bed', 'shovel', 'carry', 'land', 'Border collie', 'black', 'slipper', 'log', 'plain', 'sit', 'play', 'nut', 'catch', 'rail', 'slide', 'wrestle', 'run', 'tan', 'dog', 'wood', 'compost', 'quilt', 'floor', 'book', 'yard', 'pavement', 'bite', 'red', 'stare', 'mulch', 'ball', 'weed', 'road', 'chair', 'person', 'container', 'fence', 'close-up', 'shadow', 'smile', 'line', 'wrap', 'hose', 'hurdle', 'cane', 'crop top', 'stick', 'hide', 'maple leaf', 'twig', 'pillow']"
63,"['field', 'screen door', 'stair', 'suv', 'sprinkler', 'glass door', 'grassy', 'pet', 'bone', 'hill', 'mouth', 'wear', 'trophy', 'rocky', 'computer chair', 'animal', 'chase', 'fight', 'tool', 'park', 'stool', 'kitchen floor', 'sunglasses', 'curtain', 'tree', 'white', 'dandelion', 'ivy', 'pink', 'rowboat', 'vehicle', 'hardwood floor', 'fern', 'dog breed', 'back', 'leash', 'walk', 'toy', 'kiss', 'kneel', 'backdrop', 'lay', 'boiler', 'rain', 'canoe', 'blanket', 'table', 'snowball', 'houseplant', 'hairbrush', 'squat', 'miniature', 'purple', 'dock', 'bookshelf', 'life jacket', 'string', 'sleep', 'bed', 'spray', 'terrain', 'pot', 'dog collar', 'man', 'doll', 'sweatshirt', 'nose', 'area', 'tea pot', 'strap', 'living room', 'lake', 'rottweiler', 'kitchen table', 'hedge', 'balustrade', 'boat', 'break', 'blue', 'christmas', 'hillside', 'stump', 'wet', 'fur', 'relax', 'porch', 'trail', 'shirt', 'water', 'plant', 'pick up', 'couple', 'hole', 'pine', 'kitchen', 'lap', 'home appliance', 'teddy', 'stuff', 'carpet', 'armchair', 'stone', 'paddle', 'park bench', 'brown', 'out', 'paw', 'campfire', 'dirt field', 'daybed', 'snow', 'snowy', 'hug', 'ramp', 'forest', 'pillar', 'patch', 'beach', 'brush', 'hair drier', 'yellow', 'hassock', 'lamp', 'grass', 'mat', 'greenery', 'neckband', 'lick', 'picture frame', 'branch', 'sky', 'path', 'stand', 'deck', 'wood floor', 'woman', 'kitchen counter', 'mantle', 'shake', 'cage', 'boardwalk', 'hardwood', 'dachshund', 'pad', 'sand', 'lawn', 'lush', 'tail', 'green', 'cocker', 'hang', 'ledge', 'goggles', 'couch', 'smell', 'hay', 'pose', 'christmas tree', 'oar', 'carry', 'graveyard', 'dinning table', 'black', 'log', 'sit', 'gift', 'grave', 'play', 'catch', 'rail', 'wrestle', 'comb', 'run', 'tan', 'dog', 'wood', 'sea', 'office chair', 'floor', 'swivel chair', 'retriever', 'car', 'yard', 'flower', 'bite', 'pavement', 'stare', 'weed', 'chair', 'person', 'fence', 'doberman', 'hose', 'cane', 'stick', 'bush', 'twig', 'pillow']"
41,"['field', 'stair', 'floor mat', 'saucer', 'grassy', 'pet', 'wildflower', 'bone', 'attach', 'mouth', 'wear', 'overall', 'gray', 'computer chair', 'chihuahua', 'open', 'ribbon', 'backyard', 'dog bed', 'animal', 'chase', 'teacup', 'park', 'shed', 'stool', 'toy gun', 'shoe', 'kitchen floor', 'sun', 'curtain', 'tree', 'canopy', 'white', 'pen', 'pink', 'rowboat', 'hardwood floor', 'dog breed', 'leash', 'walk', 'tablecloth', 'toy', 'backdrop', 'lay', 'cone', 'rain', 'canoe', 'table', 'blanket', 'velvet', 'kayak', 'headscarf', 'locker', 'purple', 'cloth', 'dock', 'bookshelf', 'life jacket', 'bed', 'sleep', 'computer desk', 'girl', 'plate', 'man', 'pitcher', 'cement', 'easter', 'doll', 'speaker', 'area', 'ear', 'enclosure', 'beagle', 'swab', 'tea pot', 'strap', 'seat', 'living room', 'lake', 'kitchen table', 'hedge', 'platter', 'balustrade', 'boat', 'blue', 'break', 'sheepdog', 'tiara', 'stairwell', 'sandal', 'hand', 'fruit', 'wet', 'fur', 'relax', 'dirt track', 'tree trunk', 'schnauzer', 'shirt', 'water', 'plant', 'room', 'tile', 'note', 'shelter', 'lap', 'teddy', 'tile wall', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'vegetation', 'park bench', 'brown', 'out', 'paw', 'vacuum', 'dirt field', 'remote', 'tea set', 'snow', 'snowy', 'hug', 'tree branch', 'patch', 'dirt road', 'brush', 'yellow', 'bow', 'hassock', 'doorway', 'grass', 'mat', 'comfort', 'yoga mat', 'neckband', 'greenery', 'lick', 'path', 'branch', 'dog house', 'stand', 'deck', 'wood floor', 'tray', 'cage', 'label', 'woman', 'boy', 'limb', 'hardwood', 'dress', 'child', 'pad', 'sand', 'lawn', 'lush', 'tail', 'green', 'hang', 'couch', 'plastic', 'dinning table', 'concrete', 'black', 'fireplace', 'log', 'sit', 'basket', 'car seat', 'bag', 'play', 'catch', 'rail', 'jumpsuit', 'garage door', 'shepherd', 'comb', 'baby', 'run', 'tan', 'dog', 'bottle', 'drive', 'wood', 'office chair', 'car window', 'floor', 'swivel chair', 'car', 'yard', 'tie', 'flower', 'pavement', 'red', 'stare', 'ball', 'weed', 'road', 'dry', 'chair', 'person', 'fence', 'fall', 'tea party', 'cat bed', 'stick', 'window', 'hide', 'bush', 'pillow']"
84,"['field', 'screen door', 'glass door', 'grassy', 'pet', 'shoreline', 'jump', 'bone', 'drink', 'wood wall', 'mouth', 'wear', 'trophy', 'gray', 'rocky', 'open', 'backyard', 'animal', 'chase', 'tool', 'mound', 'computer', 'park', 'stool', 'curtain', 'apple', 'tree', 'white', 'pen', 'pink', 'straw', 'hardwood floor', 'leash', 'walk', 'toy', 'kneel', 'lay', 'blanket', 'table', 'bench', 'swim', 'clothesline', 'face', 'squat', 'purple', 'cloth', 'food', 'dock', 'bookshelf', 'police dog', 'bed', 'sleep', 'girl', 'computer desk', 'counter top', 'golf course', 'pot', 'man', 'sweatshirt', 'calm', 'cement', 'nose', 'ear', 'enclosure', 'garden', 'lake', 'kitchen table', 'bin', 'blue', 'sheepdog', 'gravel', 'hillside', 'vest', 'swimming pool', 'fruit', 'porch', 'jacket', 'relax', 'german shepherd', 'couple', 'water', 'plant', 'shirt', 'police', 'room', 'pool', 'pine', 'lap', 'bedcover', 'carpet', 'armchair', 'bowl', 'towel', 'stone', 'sheet', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'snow', 'donkey', 'pillar', 'patch', 'picnic table', 'beach', 'brush', 'ice cream cone', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'comfort', 'neckband', 'lick', 'dog house', 'stand', 'deck', 'wood floor', 'woman', 'kitchen counter', 'cage', 'boy', 'boardwalk', 'child', 'pad', 'sand', 'lawn', 'lush', 'rake', 'green', 'hang', 'ledge', 'hay', 'couch', 'balcony', 'orange', 'pose', 'flower bed', 'shovel', 'land', 'dinning table', 'black', 'urn', 'sit', 'house exterior', 'play', 'catch', 'rail', 'officer', 'shepherd', 'baby', 'run', 'tan', 'dog', 'wood', 'sea', 'office chair', 'car window', 'floor', 'pitchfork', 'yard', 'flower', 'pavement', 'head', 'red', 'stare', 'weed', 'evergreen', 'mulch', 'ball', 'chair', 'container', 'fence', 'person', 'shadow', 'wrap', 'goat', 'coast', 'stick', 'bush', 'twig', 'pillow', 'footstall']"
58,"['field', 'eye', 'stair', 'suv', 'screen door', 'grassy', 'pet', 'bone', 'hill', 'jump', 'beer bottle', 'swamp', 'mouth', 'wear', 'rocky', 'gray', 'curb', 'pointer', 'open', 'bib', 'duck', 'backyard', 'dog bed', 'chase', 'animal', 'father', 'mound', 'fight', 'wagon', 'computer', 'park', 'stool', 'shoe', 'sunglasses', 'sun', 'winter', 'tree', 'canopy', 'white', 'straw', 'hardwood floor', 'rowboat', 'dog breed', 'back', 'mallard duck', 'leash', 'walk', 'toy', 'stretch', 'lay', 'peak', 'canoe', 'blanket', 'snowball', 'swim', 'bandage', 'pond', 'decorate', 'bed', 'sleep', 'terrain', 'sock', 'bicycle', 'counter top', 'city', 'man', 'radiator', 'sweatshirt', 'speaker', 'laboratory', 'nose', 'laundry', 'area', 'enclosure', 'creek', 'radio', 'barrier', 'living room', 'lake', 'luggage', 'kitchen table', 'balustrade', 'obstacle course', 'boat', 'blue', 'christmas', 'hillside', 'camouflage', 'swimming pool', 'hand', 'porch', 'trail', 'relax', 'dirt track', 'jacket', 'fur', 'couple', 'water', 'pick up', 'shirt', 'read', 'pool', 'arm', 'lap', 'home appliance', 'teddy', 'crate', 'stuff', 'raft', 'carpet', 'armchair', 'bedcover', 'stone', 'brown', 'paw', 'dirt field', 'daybed', 'blind', 'snow', 'hug', 'hunt', 'tree branch', 'laundry basket', 'snowy', 'ramp', 'beer can', 'forest', 'patch', 'picnic table', 'beach', 'dirt road', 'brush', 'roller skate', 'trick', 'soda', 'yellow', 'hassock', 'lamp', 'grass', 'doorway', 'lead to', 'mat', 'comfort', 'neckband', 'lick', 'grassland', 'sky', 'branch', 'path', 'hut', 'terrace', 'stand', 'puddle', 'wood floor', 'deck', 'mess', 'cage', 'boy', 'woman', 'kitchen counter', 'coke', 'hardwood', 'child', 'tennis', 'pad', 'reed', 'lead', 'sand', 'lawn', 'lush', 'green', 'hang', 'ledge', 'hay', 'couch', 'goggles', 'pose', 'folding chair', 'mud', 'christmas tree', 'bear cub', 'carry', 'ripple', 'frisbee', 'dinning table', 'beverage', 'black', 'judge', 'log', 'sit', 'duffel', 'glass table', 'house exterior', 'bag', 'play', 'dog house', 'catch', 'rail', 'wrestle', 'can', 'baby', 'run', 'laptop', 'dog', 'bottle', 'wood', 'tan', 'curl', 'sea', 'hike', 'rifle', 'city view', 'floor', 'car', 'yard', 'christmas hat', 'urban', 'pavement', 'bite', 'red', 'stare', 'coach', 'ball', 'weed', 'dry', 'chair', 'person', 'fence', 'truck', 'hurdle', 'labrador', 'mountain', 'cat bed', 'stick', 'beer', 'hide', 'alcohol', 'bird cage', 'stream', 'twig', 'pillow']"
47,"['field', 'stair', 'neck', 'grassy', 'pet', 'bone', 'jump', 'mouth', 'wear', 'fishbowl', 'gray', 'garment', 'open', 'dog bed', 'animal', 'crochet', 'chase', 'wagon', 'park', 'stool', 'corner', 'kitchen floor', 'tree', 'teething ring', 'white', 'pen', 'pink', 'hardwood floor', 'dog breed', 'pet store', 'back', 'leash', 'walk', 'handcart', 'tablecloth', 'toy', 'sign', 'bow tie', 'backdrop', 'lay', 'blanket', 'table', 'contest', 'squat', 'miniature', 'purple', 'cloth', 'bookshelf', 'string', 'bed', 'sock', 'pot', 'man', 'peel', 'dresser', 'cigarette', 'cement', 'nose', 'enclosure', 'wash', 'beagle', 'knit', 'living room', 'lake', 'balustrade', 'blue', 'cocktail dress', 'hand', 'stump', 'wet', 'jacket', 'relax', 'schnauzer', 'dirt track', 'couple', 'water', 'shirt', 'room', 'chain', 'shelter', 'tile', 'lap', 'home appliance', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'sheet', 'stone', 'park bench', 'brown', 'paw', 'dirt field', 'daybed', 'smoke', 'snow', 'ramp', 'picnic table', 'dirt road', 'beach', 'brush', 'bow', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'comfort', 'neckband', 'lick', 'sky', 'picture frame', 'gold medal', 'cardboard box', 'bookcase', 'dog house', 'stand', 'family photo', 'wood floor', 'deck', 'woman', 'cage', 'boy', 'kitchen counter', 'vet', 'dress', 'child', 'pad', 'roll', 'sand', 'lawn', 'lush', 'tail', 'green', 'hang', 'medal', 'hay', 'couch', 'ledge', 'scrub', 'pose', 'bureau', 'hat', 'flower bed', 'fish', 'stethoscope', 'door', 'dinning table', 'black', 'judge', 'goldfish', 'sit', 'glass table', 'play', 'catch', 'rail', 'wrestle', 'knot', 'coat', 'run', 'dog', 'bottle', 'wood', 'rope', 'floor', 'doormat', 'city park', 'yard', 'tie', 'book', 'flower', 'pavement', 'red', 'stare', 'ball', 'chair', 'person', 'fence', 'close-up', 'line', 'headboard', 'hurdle', 'cat bed', 'stick', 'aquarium', 'hide', 'sun', 'family', 'wall', 'pillow']"
65,"['field', 'eye', 'floor mat', 'river', 'grassy', 'pet', 'superhero', 'attach', 'clinic', 'wood wall', 'mouth', 'wear', 'trophy', 'rocky', 'cube', 'tennis racket', 'dog bed', 'animal', 'chase', 'scarf', 'stool', 'kitchen floor', 'curtain', 'tree', 'white', 'dandelion', 'pen', 'pink', 'straw', 'hardwood floor', 'fern', 'dog breed', 'back', 'leash', 'walk', 'cape', 'toy', 'bow tie', 'backdrop', 'lay', 'seat belt', 'exhaust hood', 'table', 'blanket', 'swim', 'balance', 'face', 'squat', 'check', 'purple', 'cloth', 'pond', 'string', 'sleep', 'bed', 'girl', 'portrait', 'bar stool', 'pot', 'man', 'stream', 'forest floor', 'sweatshirt', 'speaker', 'game', 'laboratory', 'nose', 'enclosure', 'creek', 'barrier', 'seat', 'lake', 'kitchen table', 'barrel', 'break', 'blue', 'gravel', 'log cabin', 'hand', 'stump', 'wet', 'fur', 'relax', 'watering can', 'tree trunk', 'shirt', 'water', 'couple', 'plant', 'room', 'kitchen', 'arm', 'lap', 'tile wall', 'crate', 'stuff', 'carpet', 'armchair', 'stone', 'paddle', 'brown', 'paw', 'dirt field', 'snow', 'dance floor', 'hug', 'bird', 'tree branch', 'take', 'ramp', 'forest', 'picnic table', 'receive', 'brush', 'trainer', 'twig', 'yellow', 'hassock', 'doorway', 'grass', 'mat', 'comfort', 'lick', 'neckband', 'greenery', 'path', 'branch', 'dog house', 'stand', 'puddle', 'wood floor', 'woman', 'cage', 'kitchen counter', 'shake', 'vet', 'television', 'dress', 'tennis', 'pad', 'die', 'roll', 'lush', 'golden retriever', 'closet', 'green', 'hang', 'cocker', 'entertainment center', 'hay', 'couch', 'smell', 'pose', 'stethoscope', 'carry', 'black', 'kite', 'judge', 'log', 'sit', 'car seat', 'costume', 'play', 'catch', 'rail', 'cabin', 'can', 'run', 'dog', 'wood', 'car window', 'floor', 'blood', 'retriever', 'doormat', 'yard', 'tie', 'car', 'flower', 'bite', 'pavement', 'stare', 'baseball hat', 'ball', 'chair', 'person', 'close-up', 'fence', 'container', 'shadow', 'smile', 'fall', 'hurdle', 'cat bed', 'stick', 'hide', 'sun', 'curl', 'family', 'pillow']"
61,"['field', 'dalmatian', 'stair', 'screen door', 'screen', 'neck', 'cowboy hat', 'glass door', 'shopping bag', 'grassy', 'pet', 'ballet skirt', 'shoreline', 'wildflower', 'jump', 'oven', 'clinic', 'beer bottle', 'mouth', 'wear', 'rocky', 'gray', 'sombrero', 'pointer', 'open', 'razor', 'backyard', 'mountain range', 'drawer', 'swimwear', 'dog bed', 'animal', 'chase', 'stool', 'kitchen floor', 'tree', 'canopy', 'white', 'dandelion', 'pink', 'shore', 'hardwood floor', 'dog breed', 'leash', 'walk', 'tub', 'toy', 'bow tie', 'kneel', 'backdrop', 'lay', 'cone', 'peak', 'blanket', 'table', 'bench', 'swim', 'headscarf', 'face', 'squat', 'purple', 'bookshelf', 'string', 'bed', 'terrain', 'portrait', 'sock', 'counter top', 'weapon', 'man', 'gun', 'doll', 'cement', 'dresser', 'pasture', 'nose', 'area', 'enclosure', 'wash', 'beagle', 'living room', 'strap', 'shotgun', 'lake', 'kitchen table', 'hedge', 'balustrade', 'bush', 'gravel', 'hillside', 'stairwell', 'hand', 'trail', 'wet', 'relax', 'dirt track', 'couple', 'water', 'shirt', 'sun hat', 'plant', 'room', 'forest path', 'arm', 'lap', 'home appliance', 'teddy', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'out', 'paw', 'reflection', 'dirt field', 'daybed', 'snow', 'hug', 'hunt', 'snowy', 'forest', 'picnic table', 'patch', 'beach', 'dirt road', 'brush', 'twig', 'yellow', 'hassock', 'doorway', 'grass', 'mat', 'comfort', 'sink', 'neckband', 'lick', 'grassland', 'sky', 'path', 'bookcase', 'dog house', 'stand', 'deck', 'wood floor', 'woman', 'kitchen counter', 'boy', 'vet', 'dachshund', 'dress', 'pad', 'savanna', 'roll', 'lead', 'kitchen sink', 'sand', 'lawn', 'lush', 'sleeping bag', 'tail', 'green', 'hang', 'cocker', 'ledge', 'couch', 'pose', 'bureau', 'hat', 'door', 'carry', 'climb', 'land', 'chest', 'shower', 'concrete', 'Border collie', 'black', 'sit', 'basket', 'cabinet', 'soap', 'house exterior', 'bag', 'play', 'catch', 'rail', 'laugh', 'tote bag', 'comb', 'run', 'dog', 'bottle', 'wood', 'sea', 'dot', 'rifle', 'shirtless', 'quilt', 'floor', 'retriever', 'yard', 'tie', 'bathroom sink', 'flower', 'pavement', 'head', 'bite', 'red', 'stare', 'underclothes', 'ball', 'weed', 'road', 'dry', 'chair', 'person', 'hair', 'fence', 'bath', 'close-up', 'shadow', 'coast', 'headboard', 'mountain', 'straw hat', 'stick', 'window', 'beer', 'alcohol', 'stretch', 'curl', 'pillow', 'footstall']"
66,"['field', 'floor mat', 'rocking chair', 'grassy', 'pet', 'bone', 'hill', 'swamp', 'wear', 'mouth', 'dish washer', 'rocky', 'pointer', 'open', 'antler', 'handkerchief', 'backyard', 'dog bed', 'chase', 'animal', 'broom', 'gown', 'scarf', 'stool', 'kitchen floor', 'shoe', 'tree', 'white', 'hardwood floor', 'back', 'leash', 'walk', 'street sign', 'toy', 'bow tie', 'backdrop', 'lay', 'cap', 'blanket', 'table', 'bench', 'headscarf', 'purple', 'food', 'cloth', 'pond', 'decorate', 'bed', 'sleep', 'terrain', 'portrait', 'counter top', 'pot', 'man', 'cat', 'dog food', 'dresser', 'speaker', 'nose', 'equipment', 'garden', 'seat', 'tractor', 'lake', 'barrel', 'blue', 'christmas', 'hillside', 'raincoat', 'sandal', 'mower', 'hand', 'stump', 'wet', 'atv', 'relax', 'porch', 'tree trunk', 'party hat', 'shirt', 'water', 'plant', 'couple', 'birthday', 'pine', 'tile', 'kitchen', 'lap', 'home appliance', 'teddy', 'tire', 'baby carriage', 'moose', 'stuff', 'carpet', 'bowl', 'armchair', 'stone', 'park bench', 'brown', 'paw', 'dirt field', 'remote', 'snow', 'foot', 'patch', 'picnic table', 'beach', 'brush', 'hassock', 'doorway', 'grass', 'surfboard', 'mat', 'neckband', 'lick', 'sky', 'mess', 'branch', 'mouse', 'terrace', 'stand', 'deck', 'wood floor', 'woman', 'kitchen counter', 'hardwood', 'round table', 'dress', 'reed', 'pad', 'sand', 'lawn', 'lush', 'cocker', 'green', 'hang', 'ledge', 'couch', 'bureau', 'folding chair', 'hat', 'christmas tree', 'kitchen cabinet', 'graveyard', 'boxer', 'garden hose', 'black', 'fireplace', 'slipper', 'log', 'reindeer', 'sit', 'gift', 'cabinet', 'car seat', 'sweater', 'costume', 'play', 'golf cart', 'catch', 'lilac', 'can', 'run', 'night', 'dog', 'sea', 'floor', 'car', 'tie', 'yard', 'ride', 'flower', 'christmas hat', 'tarp', 'head', 'pavement', 'red', 'stare', 'tassel', 'weed', 'ball', 'chair', 'person', 'fence', 'container', 'close-up', 'hose', 'cat bed', 'stick', 'hide', 'graduate', 'bush', 'twig', 'pillow']"
113,"['field', 'stair', 'suv', 'neck', 'grassy', 'poodle', 'pet', 'drink', 'wear', 'mouth', 'tortoise', 'gray', 'turtle', 'curb', 'computer chair', 'chihuahua', 'wig', 'ribbon', 'open', 'tennis racket', 'dog bed', 'animal', 'chase', 'music', 'key', 'computer', 'park', 'scarf', 'stool', 'kitchen floor', 'teething ring', 'white', 'warehouse', 'piano', 'pink', 'bundle', 'hardwood floor', 'package', 'straw', 'leash', 'walk', 'toy', 'bow tie', 'backdrop', 'lay', 'keyboard', 'crown', 'table', 'blanket', 'pearl', 'bench', 'instrument', 'asphalt road', 'miniature', 'purple', 'cloth', 'dock', 'bookshelf', 'bed', 'sleep', 'girl', 'computer desk', 'parking lot', 'man', 'cat', 'doll', 'sweatshirt', 'dresser', 'nose', 'wash', 'shawl', 'office supply', 'living room', 'lake', 'wheelchair', 'kitchen table', 'bin', 'barrel', 'balustrade', 'boat', 'blue', 'break', 'gravel', 'tiara', 'hand', 'porch', 'fur', 'relax', 'shirt', 'water', 'couple', 'bean bag chair', 'room', 'tile', 'lap', 'teddy', 'tile wall', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'sheet', 'stone', 'tabby', 'park bench', 'brown', 'paw', 'milk', 'laundry basket', 'pine cone', 'pillar', 'picnic table', 'bow', 'yellow', 'garage', 'grass', 'doorway', 'mat', 'comfort', 'neckband', 'lick', 'laundry', 'stand', 'deck', 'wood floor', 'boy', 'kitchen counter', 'woman', 'cage', 'bathroom', 'dress', 'pad', 'lawn', 'lush', 'parking garage', 'green', 'hang', 'goggles', 'couch', 'pose', 'coffee', 'license plate', 'flower bed', 'stethoscope', 'carry', 'dinning table', 'beverage', 'black', 'judge', 'sit', 'alarm clock', 'basket', 'sweater', 'car seat', 'duffel', 'house exterior', 'bag', 'play', 'catch', 'comb', 'run', 'laptop', 'dog', 'bottle', 'office chair', 'car window', 'floor', 'swivel chair', 'car', 'yard', 'jeep', 'tie', 'bathroom sink', 'flower', 'christmas hat', 'parking', 'head', 'pavement', 'red', 'stare', 'waterway', 'mulch', 'ball', 'road', 'chair', 'close-up', 'hair', 'person', 'wrap', 'hose', 'sleepwear', 'cat bed', 'stick', 'curl', 'pillow']"
